country,date,new_cases_per_million,total_cases_per_million,new_cases_per_million_7_day_avg_right
World,6/7/2021,45.96226183,21652.568,52.34229018
World,6/8/2021,39.24715968,21691.81516,51.28776797
World,6/9/2021,41.41618049,21733.23134,50.50660862
World,6/10/2021,45.54680823,21778.77814,49.20923033
World,6/11/2021,51.24486894,21830.02301,48.41045716
World,6/12/2021,49.00061836,21879.02363,47.89493562
World,6/13/2021,59.03058714,21938.05422,47.34978352
World,6/14/2021,44.50185291,21982.55607,47.14115368
World,6/15/2021,37.46680517,22020.02288,46.88681732
World,6/16/2021,38.27330339,22058.29618,46.43783488
World,6/17/2021,46.8464933,22105.14267,46.62350418
World,6/18/2021,49.93191538,22155.07459,46.43593938
World,6/19/2021,45.71729567,22200.79188,45.96689328
World,6/20/2021,54.84738618,22255.63927,45.36929314
World,6/21/2021,42.44523866,22298.08451,45.07549111
World,6/22/2021,37.72028319,22335.80479,45.11170225
World,6/23/2021,39.60878832,22375.41358,45.30248582
World,6/24/2021,50.58207086,22425.99565,45.83613975
World,6/25/2021,53.74109545,22479.73675,46.38030833
World,6/26/2021,48.41442697,22528.15117,46.7656128
World,6/27/2021,56.93178914,22585.08296,47.06338466
World,6/28/2021,45.35541668,22630.43838,47.47912437
World,6/29/2021,39.97429737,22670.41268,47.8011264
World,6/30/2021,42.78283383,22713.19551,48.25456147
World,7/1/2021,50.71150112,22763.90701,48.27305151
World,7/2/2021,48.40341163,22812.31042,47.51052525
World,7/3/2021,51.32560638,22863.63603,47.92640802
World,7/4/2021,66.9691432,22930.60517,49.36031574
World,7/5/2021,46.62168021,22977.22685,49.54121053
World,7/6/2021,42.35949424,23019.58635,49.88195294
World,7/7/2021,46.77251527,23066.35886,50.45190744
World,7/8/2021,57.05345859,23123.41232,51.35790136
World,7/9/2021,56.60170443,23180.01403,52.52908605
World,7/10/2021,75.12825643,23255.14228,55.92946462
World,7/11/2021,86.80777254,23341.95006,58.76355453
World,7/12/2021,51.29644076,23393.2465,59.43137747
World,7/13/2021,48.01737399,23441.26387,60.239646
World,7/14/2021,55.30402214,23496.56789,61.4584327
World,7/15/2021,62.23555071,23558.80344,62.19873157
World,7/16/2021,64.9595945,23623.76304,63.39271587
World,7/17/2021,64.26425109,23688.02729,61.8407151
World,7/18/2021,105.4443528,23793.47164,64.50308371
World,7/19/2021,53.28796437,23846.75961,64.78758708
World,7/20/2021,51.36979292,23898.1294,65.26650407
World,7/21/2021,56.67017479,23954.79957,65.46166874
World,7/22/2021,59.73694589,24014.53652,65.10472519
World,7/23/2021,63.17135401,24077.70787,64.84926226
World,7/24/2021,64.39505826,24142.10293,64.867949
World,7/25/2021,121.6616887,24263.76462,67.18471128
World,7/26/2021,56.89336062,24320.65798,67.69976789
World,7/27/2021,55.18848623,24375.84647,68.2452955
World,7/28/2021,66.7355679,24442.58203,69.68320881
World,7/29/2021,73.84672163,24516.42876,71.69889106
World,7/30/2021,74.61015988,24591.03892,73.33300618
World,7/31/2021,72.59585455,24663.63477,74.50454851
World,8/1/2021,118.8582844,24782.49306,74.10406218
World,8/2/2021,62.52708172,24845.02014,74.90887948
World,8/3/2021,60.73533635,24905.75547,75.70128664
World,8/4/2021,71.48255405,24977.23803,76.37942752
World,8/5/2021,76.67203145,25053.91006,76.7830432
World,8/6/2021,83.73374133,25137.6438,78.08641198
World,8/7/2021,78.26975661,25215.91356,78.89696942
World,8/8/2021,120.0889984,25336.00256,79.07278571
World,8/9/2021,69.11613332,25405.11869,80.01407879
World,8/10/2021,63.45900462,25468.57769,80.40317426
World,8/11/2021,70.59193868,25539.16963,80.27594349
World,8/12/2021,79.10604632,25618.27568,80.6236599
World,8/13/2021,81.89380384,25700.16948,80.36081169
World,8/14/2021,81.90481918,25782.0743,80.88010634
World,8/15/2021,119.7090943,25901.7834,80.82583433
World,8/16/2021,68.75938648,25970.54278,80.7748705
World,8/17/2021,65.02656276,26035.56934,80.99880737
World,8/18/2021,72.71902609,26108.28837,81.302677
World,8/19/2021,85.09300939,26193.38138,82.15795744
World,8/20/2021,83.97032081,26277.3517,82.45460272
World,8/21/2021,81.58049249,26358.93219,82.40827034
World,8/22/2021,118.5383388,26477.47053,82.24101955
World,8/23/2021,66.61527537,26544.08581,81.93471796
World,8/24/2021,65.25625766,26609.34207,81.96753152
World,8/25/2021,73.63054556,26682.97261,82.09774859
World,8/26/2021,82.67614341,26765.64875,81.75248202
World,8/27/2021,82.66775673,26848.31651,81.56640144
World,8/28/2021,83.1964931,26931.513,81.79725867
World,8/29/2021,117.860645,27049.37365,81.70044526
World,8/30/2021,67.51114805,27116.8848,81.82842707
World,8/31/2021,61.16606123,27178.05086,81.2441133
World,9/1/2021,69.09660613,27247.14746,80.59640766
World,9/2/2021,79.49746645,27326.64493,80.14231096
World,9/3/2021,81.04925263,27407.69418,79.91109608
World,9/4/2021,77.87120154,27485.56539,79.15034015
World,9/5/2021,109.5540764,27595.11946,77.96368749
World,9/6/2021,63.02464969,27658.14411,77.32275915
World,9/7/2021,59.65132665,27717.79544,77.1063685
World,9/8/2021,64.16724098,27781.96268,76.40217348
World,9/9/2021,64.76882882,27846.73151,74.29808239
World,9/10/2021,69.20000013,27915.93151,72.60533203
World,9/11/2021,73.06851282,27989.00002,71.91923364
World,9/12/2021,98.1549508,28087.15497,70.29078713
World,9/13/2021,58.16588287,28145.32085,69.59667758
World,9/14/2021,55.11863896,28200.43949,68.94915077
World,9/15/2021,59.61540162,28260.0549,68.298888
World,9/16/2021,66.01055818,28326.06545,68.47627791
World,9/17/2021,64.65204116,28390.71749,67.82656949
World,9/18/2021,67.0018137,28457.71931,66.95989818
World,9/19/2021,90.80008265,28548.51939,65.90920273
World,9/20/2021,69.93927972,28618.45867,67.59111657
World,9/21/2021,50.26913503,28668.72781,66.89833029
World,9/22/2021,54.00058183,28722.72839,66.09621318
World,9/23/2021,58.97538526,28781.63205,65.09118848
World,9/24/2021,62.05304653,28843.68509,64.71990353
World,9/25/2021,59.72442846,28903.40952,63.68027707
World,9/26/2021,84.20564855,28987.61517,62.73821506
World,9/27/2021,47.52393678,29035.13911,59.53602321
World,9/28/2021,43.16373932,29078.30285,58.52096668
World,9/29/2021,52.24701463,29130.54986,58.27045708
World,9/30/2021,55.22115673,29185.77102,57.73413872
World,10/1/2021,55.1520605,29240.92308,56.74828357
World,10/2/2021,55.01449391,29295.93757,56.07543578
World,10/3/2021,81.0727854,29377.01036,55.6278839
World,10/4/2021,42.12203854,29419.1324,54.85618415
World,10/5/2021,40.48575968,29459.61816,54.47361563
World,10/6/2021,48.83789173,29508.45605,53.98659807
World,10/7/2021,52.22811331,29560.68416,53.55902044
World,10/8/2021,53.11021682,29613.79438,53.26732849
World,10/9/2021,50.53137525,29664.32575,52.62688296
World,10/10/2021,82.86165176,29747.18741,52.8824353
World,10/11/2021,40.34756722,29787.53497,52.6289394
World,10/12/2021,39.06064993,29826.58899,52.42535229
World,10/13/2021,47.00396261,29873.59295,52.16336242
World,10/14/2021,49.12629339,29922.71924,51.72024528
World,10/15/2021,49.03466578,29971.75391,51.13802371
World,10/16/2021,50.07348755,30021.8274,51.07261118
World,10/17/2021,86.31358428,30108.14098,51.5657444
World,10/18/2021,39.35005298,30147.49104,51.42324236
World,10/19/2021,38.65583614,30186.14687,51.36541182
World,10/20/2021,47.98270071,30234.12957,51.50523155
World,10/21/2021,50.25098475,30284.38056,51.66590174
World,10/22/2021,50.26174975,30334.64231,51.84119945
World,10/23/2021,49.32456953,30383.96688,51.73421116
World,10/24/2021,100.5141114,30484.48099,53.7628579
World,10/25/2021,37.07964097,30521.56063,53.43851332
World,10/26/2021,35.05344408,30556.61407,52.92388589
World,10/27/2021,49.28201026,30605.89608,53.10950154
World,10/28/2021,52.76711398,30658.6632,53.46894857
World,10/29/2021,51.13058478,30709.79378,53.59306786
World,10/30/2021,53.8715271,30763.66531,54.24263322
World,10/31/2021,112.3422095,30876.00752,55.93236152
World,11/1/2021,36.90952905,30912.91705,55.90805981
World,11/2/2021,35.84116614,30948.75821,56.02059154
World,11/3/2021,51.58308998,31000.3413,56.34931721
World,11/4/2021,49.28226061,31049.62356,55.85148102
World,11/5/2021,50.79774623,31100.42131,55.80393265
World,11/6/2021,50.32020616,31150.74152,55.29660109
World,11/7/2021,123.358552,31274.10007,56.87036431
World,11/8/2021,38.29383198,31312.3939,57.06812187
World,11/9/2021,38.15213464,31350.54603,57.39826022
World,11/10/2021,56.3877815,31406.93382,58.08464472
World,11/11/2021,53.39573947,31460.32956,58.67228456
World,11/12/2021,53.24014777,31513.5697,59.02119907
World,11/13/2021,48.48677774,31562.05648,58.75928072
World,11/14/2021,147.3996591,31709.45614,62.1937246
World,11/15/2021,43.99840176,31753.45454,63.00866314
World,11/16/2021,39.3143783,31792.76892,63.17469795
World,11/17/2021,60.81294444,31853.58186,63.80686408
World,11/18/2021,56.28125814,31909.86312,64.21908104
World,11/19/2021,57.09076054,31966.95388,64.76916857
World,11/20/2021,58.57069665,32025.52458,66.20972842
World,11/21/2021,167.5283174,32193.0529,69.08525103
World,11/22/2021,42.82564345,32235.87854,68.91771413
World,11/23/2021,45.01206349,32280.8906,69.73166915
World,11/24/2021,67.29747547,32348.18808,70.65803073
World,11/25/2021,59.25001774,32407.4381,71.08213925
World,11/26/2021,61.18646464,32468.62456,71.66723983
World,11/27/2021,52.90217708,32521.52674,70.85745132
World,11/28/2021,178.151237,32699.67798,72.37501126
World,11/29/2021,43.87898544,32743.55696,72.52548869
World,11/30/2021,44.34563535,32787.9026,72.43028467
World,12/1/2021,58.33436751,32846.23696,71.14984068
World,12/2/2021,62.90298024,32909.13994,71.67169246
World,12/3/2021,64.35938358,32973.49933,72.1249666
World,12/4/2021,63.17047778,33036.66981,73.5918667
World,12/5/2021,197.9272791,33234.59709,76.41701558
World,12/6/2021,45.16940762,33279.76649,76.6013616
World,12/7/2021,44.54553876,33324.31203,76.62991923
World,12/8/2021,69.64912562,33393.96116,78.24631325
World,12/9/2021,63.50794778,33457.46911,78.33273718
World,12/10/2021,62.82011483,33520.28922,78.11284165
World,12/11/2021,61.91535477,33582.20457,77.93353836
World,12/12/2021,192.3954499,33774.60002,77.14327705
World,12/13/2021,47.10247481,33821.7025,77.4194295
World,12/14/2021,46.69140231,33868.3939,77.72598144
World,12/15/2021,73.07802607,33941.47193,78.21582436
World,12/16/2021,70.4260827,34011.89801,79.20412935
World,12/17/2021,72.08476775,34083.98278,80.52765119
World,12/18/2021,71.61098291,34155.59376,81.91274093
World,12/19/2021,207.6794861,34363.27325,84.09617466
World,12/20/2021,52.86687792,34416.14013,84.91966082
World,12/21/2021,57.05959213,34473.19972,86.40083079
World,12/22/2021,90.34670122,34563.54642,88.86778439
World,12/23/2021,88.17555246,34651.72197,91.40342292
World,12/24/2021,94.83495203,34746.55692,94.65344925
World,12/25/2021,97.1825966,34843.73952,98.30653692
World,12/26/2021,281.8863343,35125.62585,108.9075152
World,12/27/2021,59.52853063,35185.15438,109.8591799
World,12/28/2021,85.68821333,35270.8426,113.9489829
World,12/29/2021,145.8442429,35416.68684,121.8772032
World,12/30/2021,144.8666314,35561.55347,129.9759287
World,12/31/2021,168.9650683,35730.51854,140.5659453
World,1/1/2022,179.164398,35909.68294,152.2776313
World,1/2/2022,526.3714547,36436.05439,187.204077
World,1/3/2022,113.9441905,36549.99858,194.9777427
World,1/4/2022,148.1791197,36698.1777,203.9050151
World,1/5/2022,251.4072609,36949.58496,218.9854462
World,1/6/2022,256.106055,37205.69102,234.8767924
World,1/7/2022,252.6582532,37458.34927,246.8329617
World,1/8/2022,249.1529964,37707.50227,256.8313329
World,1/9/2022,806.1315778,38513.63385,296.7970648
World,1/10/2022,205.3130654,38718.94691,309.8497612
World,1/11/2022,206.422861,38925.36977,318.1702957
World,1/12/2022,349.021709,39274.39148,332.1152168
World,1/13/2022,299.7733706,39574.16485,338.3534048
World,1/14/2022,312.5555474,39886.7204,346.9101611
World,1/15/2022,312.3220973,40199.0425,355.9343183
World,1/16/2022,900.9064461,41099.94894,369.4735852
World,1/17/2022,240.7164969,41340.66544,374.5312183
World,1/18/2022,227.530758,41568.1962,377.5466322
World,1/19/2022,358.1290178,41926.32522,378.8476763
World,1/20/2022,358.2251516,42284.55037,387.1979307
World,1/21/2022,365.1753312,42649.7257,394.7150427
World,1/22/2022,352.2523333,43001.97803,400.4193621
World,1/23/2022,1044.77669,44046.75472,420.9722541
World,1/24/2022,261.2437102,44307.99843,423.9047131
World,1/25/2022,257.8792745,44565.87771,428.2402155
World,1/26/2022,377.1124561,44942.99016,430.9521352
World,1/27/2022,327.2241014,45270.21426,426.5234138
World,1/28/2022,332.708865,45602.92313,421.8853472
World,1/29/2022,324.270613,45927.19374,417.8879586
World,1/30/2022,1051.710096,46978.90384,418.8784452
World,1/31/2022,241.2571248,47220.16096,416.0232187
World,2/1/2022,218.6582763,47438.81924,410.4202189
World,2/2/2022,307.2008399,47746.02008,400.4328452
World,2/3/2022,287.0029602,48033.01528,394.6869679
World,2/4/2022,273.3130192,48306.3283,386.201847
World,2/5/2022,281.0563033,48587.3846,380.0283742
World,2/6/2022,886.0185867,49473.40319,356.3581586
World,2/7/2022,199.8478289,49673.25102,350.4425449
World,2/8/2022,186.3004614,49859.55148,345.8199999
World,2/9/2022,244.6508512,50104.20233,336.8842873
World,2/10/2022,240.185257,50344.38759,330.196044
World,2/11/2022,227.0306866,50571.41827,323.5842822
World,2/12/2022,209.4118988,50780.83017,313.3493672
World,2/13/2022,684.3350763,51465.16525,284.5374372
World,2/14/2022,160.4373167,51625.60256,278.907364
World,2/15/2022,156.9405718,51782.54314,274.7130941
World,2/16/2022,194.3646925,51976.90783,267.5293571
World,2/17/2022,193.6986399,52170.60647,260.8884118
World,2/18/2022,189.8305027,52360.43697,255.5740998
World,2/19/2022,179.2895723,52539.70188,251.2709103
World,2/20/2022,536.6665427,53076.36843,230.1754055
World,2/21/2022,137.154015,53213.52244,226.8492196
World,2/22/2022,146.9560413,53360.47848,225.4228581
World,2/23/2022,166.8550047,53527.33349,221.4929027
World,2/24/2022,172.3310061,53699.66449,218.4403835
World,2/25/2022,168.1185143,53867.78301,215.3386709
World,2/26/2022,156.9011419,54024.68415,212.1403237
World,2/27/2022,434.8447351,54459.52889,197.5943512
World,2/28/2022,137.3422772,54596.87116,197.6212458
World,3/1/2022,134.2841431,54731.15531,195.8109746
World,3/2/2022,155.9928769,54887.14818,194.2592421
World,3/3/2022,165.4175026,55052.56569,193.2715987
World,3/4/2022,156.0369383,55208.60262,191.5456593
World,3/5/2022,154.5524959,55363.15512,191.2101384
World,3/6/2022,460.8052654,55823.96038,194.9187856
World,3/7/2022,120.6350089,55944.59539,192.532033
World,3/8/2022,149.0174122,56093.61281,194.6367857
World,3/9/2022,169.8201342,56263.43294,196.6121082
World,3/10/2022,160.4946466,56423.92759,195.9088431
World,3/11/2022,166.1431382,56590.07072,197.3525859
World,3/12/2022,192.6944914,56782.76522,202.8014424
World,3/13/2022,518.9369757,57301.70219,211.1059724
World,3/14/2022,144.7838911,57446.48608,214.5558128
World,3/15/2022,143.9179351,57590.40402,213.827316
World,3/16/2022,202.353068,57792.75709,218.474878
World,3/17/2022,185.4152286,57978.17231,222.0349611
World,3/18/2022,161.2267912,58139.39911,221.3326259
World,3/19/2022,179.3198645,58318.71897,219.4219649
World,3/20/2022,532.4521733,58851.15838,221.3527074
World,3/21/2022,122.9626256,58974.121,218.2353837
World,3/22/2022,152.8354796,59126.95648,219.5093187
World,3/23/2022,147.9399115,59274.89639,211.7360106
World,3/24/2022,139.4279319,59414.32432,205.1663968
World,3/25/2022,142.0353132,59556.35964,202.4247571
World,3/26/2022,132.9559183,59689.31556,195.8013362
World,3/27/2022,538.5452842,60227.86084,196.6717806
World,3/28/2022,127.0574534,60354.91829,197.256756
World,3/29/2022,124.1984717,60479.11677,193.1657549
World,3/30/2022,121.4526476,60600.56941,189.38186
World,3/31/2022,115.0218164,60715.59123,185.8952721
World,4/1/2022,111.2975045,60826.88873,181.5041566
World,4/2/2022,98.09136224,60924.9801,176.5235057
World,4/3/2022,475.661706,61400.6418,167.5401374
World,4/4/2022,79.86773212,61480.50953,160.7987487
World,4/5/2022,84.84741735,61565.35695,155.1771695
World,4/6/2022,90.97545189,61656.3324,150.8232844
World,4/7/2022,93.92092907,61750.25333,147.8088719
World,4/8/2022,85.76632211,61836.01365,144.1615601
World,4/9/2022,74.56935305,61910.583,140.8012731
World,4/10/2022,391.3367663,62301.91977,128.7548531
World,4/11/2022,69.95542721,62371.87519,127.3388096
World,4/12/2022,62.6066926,62434.48189,124.1615632
World,4/13/2022,71.58632357,62506.06821,121.3916877
World,4/14/2022,57.96585428,62564.03406,116.2552484
World,4/15/2022,75.53432196,62639.56839,114.7935341
World,4/16/2022,58.63378451,62698.20217,112.5170244
World,4/17/2022,316.9372749,63015.13944,101.8885256
World,4/18/2022,50.74367092,63065.88312,99.14398896
World,4/19/2022,41.48727951,63107.3704,96.12692994
World,4/20/2022,48.8385176,63156.20891,92.87724338
World,4/21/2022,62.88332787,63219.09224,93.5797396
World,4/22/2022,59.78100726,63278.87325,91.32926607
World,4/23/2022,50.54001228,63329.41326,90.1730129
World,4/24/2022,274.4519804,63603.86524,84.10368512
World,4/25/2022,39.78453308,63643.64977,82.538094
World,4/26/2022,41.59092385,63685.2407,82.55290034
World,4/27/2022,44.15386827,63729.39457,81.88366472
World,4/28/2022,53.60941205,63783.00398,80.5588196
World,4/29/2022,48.47275821,63831.47674,78.94335545
World,4/30/2022,42.0495626,63873.5263,77.73043407
World,5/1/2022,230.9002007,64104.4265,71.50875125
World,5/2/2022,32.98894384,64137.41544,70.53795278
World,5/3/2022,30.71890735,64168.13435,68.98480757
World,5/4/2022,40.89445387,64209.0288,68.51917694
World,5/5/2022,43.34048547,64252.36929,67.05218743
World,5/6/2022,45.9034299,64298.27272,66.68514053
World,5/7/2022,47.03575689,64345.30848,67.397454
World,5/8/2022,212.1410747,64557.44955,64.71757887
World,5/9/2022,35.34234643,64592.7919,65.05377924
World,5/10/2022,35.37026031,64628.16216,65.71825823
World,5/11/2022,51.92156137,64680.08372,67.2935593
World,5/12/2022,53.00507038,64733.08879,68.67421429
World,5/13/2022,54.36033286,64787.44912,69.88234328
World,5/14/2022,48.33343918,64835.77355,70.06772647
World,5/15/2022,217.891959,65053.66551,70.88928137
World,5/16/2022,34.81023035,65088.47574,70.81326478
World,5/17/2022,33.81985105,65122.29559,70.59177775
World,5/18/2022,53.9880644,65176.28365,70.88699246
World,5/19/2022,56.62899243,65232.91265,71.40469561
World,5/20/2022,54.51655042,65287.4292,71.42701241
World,5/21/2022,47.65787332,65335.08707,71.330503
World,5/22/2022,192.0069088,65527.09398,67.63263868
World,5/23/2022,31.63192892,65558.72591,67.17859562
World,5/24/2022,34.6651533,65593.39106,67.29935309
World,5/25/2022,47.68854103,65641.0796,66.39942118
World,5/26/2022,52.24726498,65693.32687,65.77346011
World,5/27/2022,50.60597916,65743.93285,65.21480707
World,5/28/2022,46.84499121,65790.77784,65.09868106
World,5/29/2022,160.2834775,65951.06132,60.56676229
World,5/30/2022,30.24249385,65981.30381,60.36827157
World,5/31/2022,29.04369928,66010.34751,59.56520671
World,6/1/2022,38.68712973,66049.03464,58.27929081
World,6/2/2022,53.85024746,66102.88489,58.50828831
World,6/3/2022,49.09662708,66151.98151,58.29266658
World,6/4/2022,41.61958877,66193.6011,57.54618052
World,6/5/2022,165.415625,66359.01673,58.27934445
World,6/6/2022,27.09047902,66386.10721,57.82905662
World,6/7/2022,30.51562424,66416.62283,58.03933162
World,6/8/2022,47.88181019,66464.50464,59.3528574
World,6/9/2022,56.08698758,66520.59163,59.6723917
World,6/10/2022,52.17165969,66572.76329,60.11168207
World,6/11/2022,50.68709212,66623.45038,61.40703969
World,6/12/2022,176.5923158,66800.0427,63.00370981
World,6/13/2022,28.76255773,66828.79949,63.2425782
World,6/14/2022,30.3168474,66859.11634,63.21418151
World,6/15/2022,48.88545798,66908.0018,63.35755976
World,6/16/2022,52.84522276,66960.84702,62.8944505
World,6/17/2022,57.26400181,67018.11102,63.62192795
World,6/18/2022,51.2943128,67069.40534,63.70867376
World,6/19/2022,202.6213165,67272.02665,67.42710243
World,6/20/2022,32.0894411,67304.1161,67.90237148
World,6/21/2022,32.20973363,67336.32583,68.1727838
World,6/22/2022,51.3879432,67387.71377,68.53028169
World,6/23/2022,66.00567638,67453.71945,70.41034649
World,6/24/2022,64.01390243,67517.73335,71.37461801
World,6/25/2022,63.31793315,67581.05128,73.09227806
World,6/26/2022,265.8086929,67846.85998,82.11904611
World,6/27/2022,40.8153437,67887.67532,83.36560362
World,6/28/2022,38.97703348,67926.65235,84.33236074
World,6/29/2022,60.7921655,67987.44452,85.67582107
World,6/30/2022,77.81224443,68065.25676,87.36247365
World,7/1/2022,73.90455217,68139.16132,88.77542361
World,7/2/2022,76.26696732,68215.42828,90.62528564
World,7/3/2022,292.6111457,68508.03943,94.45420748
World,7/4/2022,79.55930257,68587.59873,99.98905875
World,7/5/2022,42.0310368,68629.62977,100.4253449
World,7/6/2022,71.35174687,68700.98152,101.9338566
World,7/7/2022,85.11729321,68786.09881,102.977435
